SiteCode,VariableCode,LabSampleCode,DataValue,CensorCode,OffsetValue,OffsetUnits,OffsetDescription,Qualifier,ValueAccuracy
6.1,Cd-S-GC,JT-2014-SED-GC-6.1-0-1cm,0.30,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.001
6.1,Cr-S-GC,JT-2014-SED-GC-6.1-0-1cm,104,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.4
6.1,Cu-S-GC,JT-2014-SED-GC-6.1-0-1cm,23.5,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.2
6.1,Fe-S-GC,JT-2014-SED-GC-6.1-0-1cm,3.96,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.01
6.1,Hg-S-GC,JT-2014-SED-GC-6.1-0-1cm,0.063,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.001
6.1,Mn-S-GC,JT-2014-SED-GC-6.1-0-1cm,364,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,2.4
6.1,Ni-S-GC,JT-2014-SED-GC-6.1-0-1cm,39.0,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.004
6.1,Pb-S-GC,JT-2014-SED-GC-6.1-0-1cm,16.9,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.002
6.1,Sb-S-GC,JT-2014-SED-GC-6.1-0-1cm,0.77,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.001
6.1,Se-S-GC,JT-2014-SED-GC-6.1-0-1cm,1.04,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.024
6.1,Sn-S-GC,JT-2014-SED-GC-6.1-0-1cm,1.95,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.003
6.1,Tl-S-GC,JT-2014-SED-GC-6.1-0-1cm,0.55,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.001
6.1,V-S-GC,JT-2014-SED-GC-6.1-0-1cm,159,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.6
6.1,Zn-S-GC,JT-2014-SED-GC-6.1-0-1cm,113,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.5
6.1,TOC-S-GC,JT-2014-SED-GC-6.1-0-1cm,1.42,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 0-1cm,0.03
6.1,Ag-S-GC,JT-2014-SED-GC-6.1-1-2cm,0.13,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.003
6.1,Al-S-GC,JT-2014-SED-GC-6.1-1-2cm,6.85,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.01
6.1,As-S-GC,JT-2014-SED-GC-6.1-1-2cm,14.2,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.02
6.1,Ba-S-GC,JT-2014-SED-GC-6.1-1-2cm,657,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.01
6.1,Be-S-GC,JT-2014-SED-GC-6.1-1-2cm,1.70,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.009
6.1,Cd-S-GC,JT-2014-SED-GC-6.1-1-2cm,0.34,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.001
6.1,Cr-S-GC,JT-2014-SED-GC-6.1-1-2cm,107,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.4
6.1,Cu-S-GC,JT-2014-SED-GC-6.1-1-2cm,23.9,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.2
6.1,Fe-S-GC,JT-2014-SED-GC-6.1-1-2cm,3.91,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.01
6.1,Hg-S-GC,JT-2014-SED-GC-6.1-1-2cm,0.058,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.001
6.1,Mn-S-GC,JT-2014-SED-GC-6.1-1-2cm,301,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,2.4
6.1,Ni-S-GC,JT-2014-SED-GC-6.1-1-2cm,40.5,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.004
6.1,Pb-S-GC,JT-2014-SED-GC-6.1-1-2cm,17.0,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.002
6.1,Sb-S-GC,JT-2014-SED-GC-6.1-1-2cm,0.82,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.001
6.1,Se-S-GC,JT-2014-SED-GC-6.1-1-2cm,1.17,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.024
6.1,Sn-S-GC,JT-2014-SED-GC-6.1-1-2cm,2.01,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.003
6.1,Tl-S-GC,JT-2014-SED-GC-6.1-1-2cm,0.56,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.001
6.1,V-S-GC,JT-2014-SED-GC-6.1-1-2cm,173,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.6
6.1,Zn-S-GC,JT-2014-SED-GC-6.1-1-2cm,116,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.5
6.1,TOC-S-GC,JT-2014-SED-GC-6.1-1-2cm,1.32,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 1-2cm,0.03
6.1,Ag-S-GC,JT-2014-SED-GC-6.1-2-3cm,0.12,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.003
6.1,Al-S-GC,JT-2014-SED-GC-6.1-2-3cm,6.88,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.01
6.1,As-S-GC,JT-2014-SED-GC-6.1-2-3cm,10.4,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.02
6.1,Ba-S-GC,JT-2014-SED-GC-6.1-2-3cm,648,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.01
6.1,Be-S-GC,JT-2014-SED-GC-6.1-2-3cm,1.59,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.009
6.1,Cd-S-GC,JT-2014-SED-GC-6.1-2-3cm,0.36,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.001
6.1,Cr-S-GC,JT-2014-SED-GC-6.1-2-3cm,108,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.4
6.1,Cu-S-GC,JT-2014-SED-GC-6.1-2-3cm,25.2,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.2
6.1,Fe-S-GC,JT-2014-SED-GC-6.1-2-3cm,3.70,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.01
6.1,Hg-S-GC,JT-2014-SED-GC-6.1-2-3cm,0.060,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.001
6.1,Mn-S-GC,JT-2014-SED-GC-6.1-2-3cm,290,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,2.4
6.1,Ni-S-GC,JT-2014-SED-GC-6.1-2-3cm,39.3,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.004
6.1,Pb-S-GC,JT-2014-SED-GC-6.1-2-3cm,17.2,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.002
6.1,Sb-S-GC,JT-2014-SED-GC-6.1-2-3cm,0.88,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.001
6.1,Se-S-GC,JT-2014-SED-GC-6.1-2-3cm,1.13,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.024
6.1,Sn-S-GC,JT-2014-SED-GC-6.1-2-3cm,2.00,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.003
6.1,Tl-S-GC,JT-2014-SED-GC-6.1-2-3cm,0.57,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.001
6.1,V-S-GC,JT-2014-SED-GC-6.1-2-3cm,179,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.6
6.1,Zn-S-GC,JT-2014-SED-GC-6.1-2-3cm,115,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.5
6.1,TOC-S-GC,JT-2014-SED-GC-6.1-2-3cm,1.31,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 2-3cm,0.03
6.1,Ag-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,0.13,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.003
6.1,Al-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,6.96,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.01
6.1,As-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,13.1,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.02
6.1,Ba-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,653,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.01
6.1,Be-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,1.64,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.009
6.1,Cd-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,0.30,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
6.1,Cr-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,108,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.4
6.1,Cu-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,24.2,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.2
6.1,Fe-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,3.89,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.01
6.1,Hg-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,0.056,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
6.1,Mn-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,303,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,2.4
6.1,Ni-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,40.4,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.004
6.1,Pb-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,17.4,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.002
6.1,Sb-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,0.81,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
6.1,Se-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,1.09,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.024
6.1,Sn-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,2.00,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.003
6.1,Tl-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,0.57,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
6.1,V-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,172,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.6
6.1,Zn-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,117,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.5
6.1,TOC-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-1,1.26,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.03
6.1,Ag-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,0.13,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.003
6.1,Al-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,6.96,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.01
6.1,As-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,12.9,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.02
6.1,Ba-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,650,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.01
6.1,Be-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,1.64,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.009
6.1,Cd-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,0.31,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
6.1,Cr-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,109,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.4
6.1,Cu-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,24.0,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.2
6.1,Fe-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,3.92,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.01
6.1,Hg-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,0.057,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
6.1,Mn-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,301,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,2.4
6.1,Ni-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,40.5,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.004
6.1,Pb-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,17.3,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.002
6.1,Sb-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,0.82,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
6.1,Se-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,1.10,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.024
6.1,Sn-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,1.96,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.003
6.1,Tl-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,0.58,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.001
6.1,V-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,171,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.6
6.1,Zn-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,116,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.5
6.1,TOC-S-GC,JT-2014-SED-GC-6.1-3-4cm-lab-duplicate-2,1.26,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 3-4cm,0.03
6.1,Ag-S-GC,JT-2014-SED-GC-6.1-4-5cm,0.12,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.003
6.1,Al-S-GC,JT-2014-SED-GC-6.1-4-5cm,6.83,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.01
6.1,As-S-GC,JT-2014-SED-GC-6.1-4-5cm,16.7,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.02
6.1,Ba-S-GC,JT-2014-SED-GC-6.1-4-5cm,658,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.01
6.1,Be-S-GC,JT-2014-SED-GC-6.1-4-5cm,1.60,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.009
6.1,Cd-S-GC,JT-2014-SED-GC-6.1-4-5cm,0.28,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.001
6.1,Cr-S-GC,JT-2014-SED-GC-6.1-4-5cm,109,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.4
6.1,Cu-S-GC,JT-2014-SED-GC-6.1-4-5cm,24.5,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.2
6.1,Fe-S-GC,JT-2014-SED-GC-6.1-4-5cm,4.00,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.01
6.1,Hg-S-GC,JT-2014-SED-GC-6.1-4-5cm,0.054,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.001
6.1,Mn-S-GC,JT-2014-SED-GC-6.1-4-5cm,331,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,2.4
6.1,Ni-S-GC,JT-2014-SED-GC-6.1-4-5cm,40.5,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.004
6.1,Pb-S-GC,JT-2014-SED-GC-6.1-4-5cm,17.3,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.002
6.1,Sb-S-GC,JT-2014-SED-GC-6.1-4-5cm,0.81,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.001
6.1,Se-S-GC,JT-2014-SED-GC-6.1-4-5cm,1.10,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.024
6.1,Sn-S-GC,JT-2014-SED-GC-6.1-4-5cm,2.02,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.003
6.1,Tl-S-GC,JT-2014-SED-GC-6.1-4-5cm,0.58,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.001
6.1,V-S-GC,JT-2014-SED-GC-6.1-4-5cm,172,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.6
6.1,Zn-S-GC,JT-2014-SED-GC-6.1-4-5cm,117,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.5
6.1,TOC-S-GC,JT-2014-SED-GC-6.1-4-5cm,1.35,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 4-5cm,0.03
6.1,Ag-S-GC,JT-2014-SED-GC-6.1-5-6cm,0.12,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.003
6.1,Al-S-GC,JT-2014-SED-GC-6.1-5-6cm,6.78,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.01
6.1,As-S-GC,JT-2014-SED-GC-6.1-5-6cm,24.6,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.02
6.1,Ba-S-GC,JT-2014-SED-GC-6.1-5-6cm,656,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.01
6.1,Be-S-GC,JT-2014-SED-GC-6.1-5-6cm,1.62,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.009
6.1,Cd-S-GC,JT-2014-SED-GC-6.1-5-6cm,0.26,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.001
6.1,Cr-S-GC,JT-2014-SED-GC-6.1-5-6cm,102,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.4
6.1,Cu-S-GC,JT-2014-SED-GC-6.1-5-6cm,23.7,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.2
6.1,Fe-S-GC,JT-2014-SED-GC-6.1-5-6cm,4.18,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.01
6.1,Hg-S-GC,JT-2014-SED-GC-6.1-5-6cm,0.054,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.001
6.1,Mn-S-GC,JT-2014-SED-GC-6.1-5-6cm,373,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,2.4
6.1,Ni-S-GC,JT-2014-SED-GC-6.1-5-6cm,40.5,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.004
6.1,Pb-S-GC,JT-2014-SED-GC-6.1-5-6cm,17.1,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.002
6.1,Sb-S-GC,JT-2014-SED-GC-6.1-5-6cm,0.78,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.001
6.1,Se-S-GC,JT-2014-SED-GC-6.1-5-6cm,1.11,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.024
6.1,Sn-S-GC,JT-2014-SED-GC-6.1-5-6cm,2.02,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.003
6.1,Tl-S-GC,JT-2014-SED-GC-6.1-5-6cm,0.57,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.001
6.1,V-S-GC,JT-2014-SED-GC-6.1-5-6cm,169,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.6
6.1,Zn-S-GC,JT-2014-SED-GC-6.1-5-6cm,117,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.5
6.1,TOC-S-GC,JT-2014-SED-GC-6.1-5-6cm,1.34,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 5-6cm,0.03
6.1,Ag-S-GC,JT-2014-SED-GC-6.1-6-7cm,0.13,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.003
6.1,Al-S-GC,JT-2014-SED-GC-6.1-6-7cm,6.95,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.01
6.1,As-S-GC,JT-2014-SED-GC-6.1-6-7cm,16.3,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.02
6.1,Ba-S-GC,JT-2014-SED-GC-6.1-6-7cm,666,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.01
6.1,Be-S-GC,JT-2014-SED-GC-6.1-6-7cm,1.68,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.009
6.1,Cd-S-GC,JT-2014-SED-GC-6.1-6-7cm,0.28,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.001
6.1,Cr-S-GC,JT-2014-SED-GC-6.1-6-7cm,106,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.4
6.1,Cu-S-GC,JT-2014-SED-GC-6.1-6-7cm,24.6,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.2
6.1,Fe-S-GC,JT-2014-SED-GC-6.1-6-7cm,4.02,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.01
6.1,Hg-S-GC,JT-2014-SED-GC-6.1-6-7cm,0.054,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.001
6.1,Mn-S-GC,JT-2014-SED-GC-6.1-6-7cm,324,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,2.4
6.1,Ni-S-GC,JT-2014-SED-GC-6.1-6-7cm,41.2,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.004
6.1,Pb-S-GC,JT-2014-SED-GC-6.1-6-7cm,17.4,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.002
6.1,Sb-S-GC,JT-2014-SED-GC-6.1-6-7cm,0.84,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.001
6.1,Se-S-GC,JT-2014-SED-GC-6.1-6-7cm,1.13,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.024
6.1,Sn-S-GC,JT-2014-SED-GC-6.1-6-7cm,2.03,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.003
6.1,Tl-S-GC,JT-2014-SED-GC-6.1-6-7cm,0.59,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.001
6.1,V-S-GC,JT-2014-SED-GC-6.1-6-7cm,170,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.6
6.1,Zn-S-GC,JT-2014-SED-GC-6.1-6-7cm,119,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.5
6.1,TOC-S-GC,JT-2014-SED-GC-6.1-6-7cm,1.28,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 6-7cm,0.03
6.1,Ag-S-GC,JT-2014-SED-GC-6.1-7-8cm,0.12,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.003
6.1,Al-S-GC,JT-2014-SED-GC-6.1-7-8cm,7.20,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.01
6.1,As-S-GC,JT-2014-SED-GC-6.1-7-8cm,12.1,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.02
6.1,Ba-S-GC,JT-2014-SED-GC-6.1-7-8cm,674,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.01
6.1,Be-S-GC,JT-2014-SED-GC-6.1-7-8cm,1.61,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.009
6.1,Cd-S-GC,JT-2014-SED-GC-6.1-7-8cm,0.27,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.001
6.1,Cr-S-GC,JT-2014-SED-GC-6.1-7-8cm,105,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.4
6.1,Cu-S-GC,JT-2014-SED-GC-6.1-7-8cm,25.7,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.2
6.1,Fe-S-GC,JT-2014-SED-GC-6.1-7-8cm,3.97,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.01
6.1,Hg-S-GC,JT-2014-SED-GC-6.1-7-8cm,0.053,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.001
6.1,Mn-S-GC,JT-2014-SED-GC-6.1-7-8cm,298,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,2.4
6.1,Ni-S-GC,JT-2014-SED-GC-6.1-7-8cm,41.7,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.004
6.1,Pb-S-GC,JT-2014-SED-GC-6.1-7-8cm,17.4,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.002
6.1,Sb-S-GC,JT-2014-SED-GC-6.1-7-8cm,0.82,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.001
6.1,Se-S-GC,JT-2014-SED-GC-6.1-7-8cm,1.14,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.024
6.1,Sn-S-GC,JT-2014-SED-GC-6.1-7-8cm,2.07,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.003
6.1,Tl-S-GC,JT-2014-SED-GC-6.1-7-8cm,0.57,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.001
6.1,V-S-GC,JT-2014-SED-GC-6.1-7-8cm,163,nc,205,meter,Bottom depth to the surface of the sediment core.,Core section 7-8cm,0.6
